id,X,Y,LGA_NAME21
"3741",194244.904,6000120.218,Loddon
"3742",192554.031,5990177.255,Loddon
"3743",240551.197,5981705.564,Loddon
"3744",195168.104,5951347.822,Loddon
"3745",186726.883,5993119.726,Loddon
"3746",235175.962,6004597.743,Loddon
"3747",227929.223,5972755.747,Loddon
"3748",233523.747,5951647.300,Loddon
"3749",211986.522,5954822.022,Loddon
"3750",215972.976,5972188.346,Loddon
"3751",226129.867,5966905.145,Loddon
"3752",224560.183,6012032.234,Loddon
"3753",255712.016,5995103.514,Loddon
"3754",244017.240,5941673.684,Loddon
"3755",215735.422,6003907.522,Loddon
"3756",243820.915,5978601.186,Loddon
"3757",243837.465,6004382.269,Loddon
"3758",201486.241,6013169.137,Loddon
"3759",218721.150,5954184.565,Loddon
"3760",193723.267,5939364.394,Loddon
"3761",214015.808,5965430.471,Loddon
"3762",204364.552,5968073.990,Loddon
"3763",244594.255,5997331.412,Loddon
"3764",235881.816,6005007.898,Loddon
"3765",255159.583,5991067.653,Loddon
"3766",222381.303,5981436.605,Loddon
"3767",209666.210,5939508.214,Loddon
"3768",226697.823,6012766.652,Loddon
"3769",226011.948,5926535.732,Loddon
"3770",251953.432,6014453.313,Loddon
"3771",180509.222,5948607.535,Loddon
"3772",216501.000,5994665.477,Loddon
"3773",253423.957,5965049.026,Loddon
"3774",234434.050,5946160.544,Loddon
"3775",242615.548,5940573.123,Loddon
"3776",213157.229,5939473.187,Loddon
"3777",228288.146,5984451.154,Loddon
"3778",249350.715,5980920.384,Loddon
"3779",240763.798,5987866.137,Loddon
"3780",190999.802,5990180.661,Loddon
"3781",235411.844,5926911.010,Loddon
"3782",223435.281,5950343.925,Loddon
"3783",243426.190,6016027.986,Loddon
"3784",248902.146,5975470.590,Loddon
"3785",191132.349,5938359.732,Loddon
"3786",208633.365,5998332.608,Loddon
"3787",214697.363,5940768.753,Loddon
"3788",236014.337,5998259.597,Loddon
"3789",233770.937,5930996.419,Loddon
"3790",198240.039,6015854.034,Loddon
"3791",205808.250,5991833.346,Loddon
"3792",200718.100,5972317.676,Loddon
"3793",203180.866,5973578.808,Loddon
"3794",223417.100,5946050.428,Loddon
"3795",220838.316,5922733.457,Loddon
"3796",188220.887,5940524.009,Loddon
"3797",216289.715,6003490.090,Loddon
"3798",258706.544,5973505.838,Loddon
"3799",201317.032,6002505.599,Loddon
"3800",282236.599,5866278.476,Macedon Ranges
"3801",268247.480,5880797.823,Macedon Ranges
"3802",284954.630,5849547.945,Macedon Ranges
"3803",295978.449,5858295.355,Macedon Ranges
"3804",274000.442,5882050.229,Macedon Ranges
"3805",302557.468,5848823.199,Macedon Ranges
"3806",279356.948,5854571.083,Macedon Ranges
"3807",285320.724,5855690.237,Macedon Ranges
"3808",307488.897,5848681.798,Macedon Ranges
"3809",312151.205,5860653.153,Macedon Ranges
"3810",286666.863,5882930.354,Macedon Ranges
"3811",302821.245,5850608.231,Macedon Ranges
"3812",307047.266,5871268.979,Macedon Ranges
"3813",291294.422,5850243.220,Macedon Ranges
"3814",276696.472,5872787.786,Macedon Ranges
"3815",294691.450,5864097.538,Macedon Ranges
"3816",292782.698,5871788.181,Macedon Ranges
"3817",304102.640,5861821.162,Macedon Ranges
"3818",294385.532,5848580.031,Macedon Ranges
"3819",284548.730,5841860.742,Macedon Ranges
"3820",271985.025,5864736.790,Macedon Ranges
"3821",285407.861,5881518.650,Macedon Ranges
"3822",288075.428,5880308.795,Macedon Ranges
"3823",297503.255,5860546.312,Macedon Ranges
"3824",274459.923,5876258.397,Macedon Ranges
"3825",266716.984,5871803.492,Macedon Ranges
"3826",285651.314,5862745.173,Macedon Ranges
"3827",264148.052,5871587.283,Macedon Ranges
"3828",287096.417,5865475.888,Macedon Ranges
"3829",269640.566,5875239.304,Macedon Ranges
"3830",294134.467,5869197.092,Macedon Ranges
"3831",282829.736,5874693.431,Macedon Ranges
"3832",287566.764,5880346.007,Macedon Ranges
"3833",275853.668,5880221.056,Macedon Ranges
"3834",294877.632,5863223.321,Macedon Ranges
"3835",293919.053,5889646.754,Macedon Ranges
"3836",280773.514,5849723.800,Macedon Ranges
"3837",281304.559,5843637.020,Macedon Ranges
"3838",270673.976,5876826.245,Macedon Ranges
"3839",285330.214,5845027.643,Macedon Ranges
"3840",278317.739,5856080.348,Macedon Ranges
"3841",285262.254,5856096.182,Macedon Ranges
"3842",302830.907,5853972.404,Macedon Ranges
"3843",288473.071,5871903.733,Macedon Ranges
"3844",275092.107,5865441.436,Macedon Ranges
"3845",295684.773,5871091.457,Macedon Ranges
"3846",267849.913,5880441.074,Macedon Ranges
"3847",284956.713,5870110.864,Macedon Ranges
"3848",287024.231,5873980.519,Macedon Ranges
"3849",280497.425,5862895.043,Macedon Ranges
"3850",281539.188,5867825.379,Macedon Ranges
"3851",296921.086,5885433.640,Macedon Ranges
"3852",306429.943,5861769.550,Macedon Ranges
"3853",303397.419,5861483.676,Macedon Ranges
"3854",286131.495,5854775.983,Macedon Ranges
"3855",299743.359,5853267.978,Macedon Ranges
"3856",274889.216,5858071.666,Macedon Ranges
"3857",290481.877,5857390.764,Macedon Ranges
"3858",276068.484,5856253.113,Macedon Ranges
"3859",298418.397,5875447.340,Macedon Ranges
"3860",279617.572,5864705.747,Macedon Ranges
"3861",303551.401,5854102.983,Macedon Ranges
"3862",294041.491,5864605.754,Macedon Ranges
"3863",293978.746,5886760.095,Macedon Ranges
"3864",289948.773,5857610.583,Macedon Ranges
"3865",283326.264,5857813.640,Macedon Ranges
"3866",300794.865,5851945.591,Macedon Ranges
"3867",276402.323,5843638.832,Macedon Ranges
"3868",305249.800,5858103.217,Macedon Ranges
"3869",292740.026,5859335.827,Macedon Ranges
"3870",272579.746,5875670.804,Macedon Ranges
"3871",270939.697,5873332.596,Macedon Ranges
"3872",293938.646,5858908.486,Macedon Ranges
"3873",282107.063,5877732.065,Macedon Ranges
"3874",284579.474,5887317.257,Macedon Ranges
"3875",286219.619,5878346.664,Macedon Ranges
"3876",265549.969,5877427.256,Macedon Ranges
"3877",301341.032,5864744.139,Macedon Ranges
"3878",299568.898,5876516.561,Macedon Ranges
"3879",298611.909,5851777.788,Macedon Ranges
"3880",314007.293,5852142.683,Macedon Ranges
"3881",270168.985,5876355.602,Macedon Ranges
"3882",310857.506,5854877.744,Macedon Ranges
"3883",287073.526,5867287.140,Macedon Ranges
"3884",280808.740,5879228.059,Macedon Ranges
"3885",268711.813,5854269.828,Macedon Ranges
"3886",283228.836,5876395.651,Macedon Ranges
"3887",287258.403,5857685.730,Macedon Ranges
"3888",277041.336,5857592.369,Macedon Ranges
"3889",293518.000,5880178.359,Macedon Ranges
"3890",294883.331,5882263.230,Macedon Ranges
"3891",278764.810,5852601.202,Macedon Ranges
"3892",284682.283,5847420.207,Macedon Ranges
"3893",282741.920,5883293.687,Macedon Ranges
"3894",296391.748,5872080.685,Macedon Ranges
"3895",280743.444,5885384.995,Macedon Ranges
"3896",289309.327,5840643.671,Macedon Ranges
"3897",308834.171,5859265.090,Macedon Ranges
"3898",266590.279,5867520.513,Macedon Ranges
"3899",283297.187,5858902.787,Macedon Ranges
"3900",337438.374,5819086.712,Manningham
"3901",340806.799,5818044.026,Manningham
"3902",344823.269,5819867.721,Manningham
"3903",333670.186,5816077.773,Manningham
"3904",343979.829,5816302.013,Manningham
"3905",346579.074,5822531.375,Manningham
"3906",343593.492,5818340.972,Manningham
"3907",343992.595,5818558.348,Manningham
"3908",331559.489,5819125.020,Manningham
"3909",343560.695,5820026.894,Manningham
"3910",333123.193,5819518.202,Manningham
"3911",338171.574,5820438.025,Manningham
"3912",348818.971,5825345.395,Manningham
"3913",335223.638,5815362.305,Manningham
"3914",346672.703,5822999.355,Manningham
"3915",337063.844,5815665.935,Manningham
"3916",342595.163,5814190.689,Manningham
"3917",347938.600,5823386.837,Manningham
"3918",341613.472,5818526.220,Manningham
"3919",340757.669,5820133.781,Manningham
"3920",333619.717,5816298.583,Manningham
"3921",334848.191,5818342.277,Manningham
"3922",341680.395,5816826.737,Manningham
"3923",344910.378,5819991.527,Manningham
"3924",339440.964,5815526.515,Manningham
"3925",348448.403,5819373.637,Manningham
"3926",345351.616,5820107.317,Manningham
"3927",347928.951,5820130.850,Manningham
"3928",342886.512,5820065.250,Manningham
"3929",331036.527,5818198.544,Manningham
"3930",335566.190,5819184.751,Manningham
"3931",340930.889,5816135.902,Manningham
"3932",346016.921,5821839.720,Manningham
"3933",343856.414,5820205.711,Manningham
"3934",343768.357,5816974.138,Manningham
"3935",342148.612,5820566.461,Manningham
"3936",330636.162,5817897.076,Manningham
"3937",346615.989,5820729.324,Manningham
"3938",340113.478,5820709.636,Manningham
"3939",340647.728,5815850.845,Manningham
"3940",348759.960,5822850.107,Manningham
"3941",335174.251,5819402.750,Manningham
"3942",346746.811,5824241.606,Manningham
"3943",337338.007,5819426.055,Manningham
"3944",339340.443,5815132.831,Manningham
"3945",344404.594,5816399.200,Manningham
"3946",337612.318,5821278.446,Manningham
"3947",345676.888,5818777.843,Manningham
"3948",331480.358,5818054.032,Manningham
"3949",333285.744,5816670.006,Manningham
"3950",344020.254,5822241.794,Manningham
"3951",335107.028,5818726.256,Manningham
"3952",347455.005,5818855.159,Manningham
"3953",332303.546,5816960.446,Manningham
"3954",340244.056,5819198.424,Manningham
"3955",342055.835,5817651.139,Manningham
"3956",333810.349,5817500.676,Manningham
"3957",341521.418,5817249.398,Manningham
"3958",330909.795,5818264.098,Manningham
"3959",340821.381,5814404.729,Manningham
"3960",342864.418,5820693.974,Manningham
"3961",345972.535,5823065.513,Manningham
"3962",337147.916,5821394.533,Manningham
"3963",338960.327,5816691.684,Manningham
"3964",337810.722,5816986.261,Manningham
"3965",340556.671,5817411.468,Manningham
"3966",331894.505,5819574.401,Manningham
"3967",340934.449,5818056.892,Manningham
"3968",348990.440,5824821.133,Manningham
"3969",337034.545,5819078.879,Manningham
"3970",335557.383,5818043.573,Manningham
"3971",340712.758,5822184.651,Manningham
"3972",339441.119,5814467.557,Manningham
"3973",339924.562,5816254.059,Manningham
"3974",334512.149,5819964.132,Manningham
"3975",342247.842,5816169.573,Manningham
"3976",336485.645,5816606.674,Manningham
"3977",347277.628,5822612.893,Manningham
"3978",338867.856,5821238.703,Manningham
"3979",348983.939,5824914.935,Manningham
"3980",330767.324,5818355.543,Manningham
"3981",342863.743,5818143.787,Manningham
"3982",334058.291,5817096.466,Manningham
"3983",330873.635,5817761.514,Manningham
"3984",332972.738,5817833.228,Manningham
"3985",331109.699,5817301.280,Manningham
"3986",346325.528,5819214.360,Manningham
"3987",337124.432,5820472.677,Manningham
"3988",335913.117,5821559.255,Manningham
"3989",348702.907,5820930.912,Manningham
"3990",342756.587,5816013.920,Manningham
"3991",341454.658,5817867.806,Manningham
"3992",331129.280,5817943.317,Manningham
"3993",347277.605,5821328.131,Manningham
"3994",348765.694,5820204.213,Manningham
"3995",342432.647,5816520.859,Manningham
"3996",340679.269,5821482.730,Manningham
"3997",344119.918,5819893.873,Manningham
"3998",339558.651,5821439.159,Manningham
"3999",334227.676,5816873.110,Manningham
"4000",448494.004,5899987.492,Mansfield
"4001",431456.712,5876516.318,Mansfield
"4002",450785.612,5850326.747,Mansfield
"4003",445155.211,5841722.990,Mansfield
"4004",411207.366,5891271.140,Mansfield
"4005",426971.523,5901518.450,Mansfield
"4006",425704.690,5846602.733,Mansfield
"4007",431212.296,5897833.236,Mansfield
"4008",450777.163,5866191.316,Mansfield
"4009",405415.463,5912705.374,Mansfield
"4010",429310.601,5913761.561,Mansfield
"4011",433741.765,5862585.333,Mansfield
"4012",439750.472,5850100.067,Mansfield
"4013",454529.300,5849791.582,Mansfield
"4014",419691.449,5875732.548,Mansfield
"4015",430923.610,5895709.416,Mansfield
"4016",443524.159,5889165.274,Mansfield
"4017",429379.826,5847602.934,Mansfield
"4018",459568.120,5865166.135,Mansfield
"4019",436101.831,5895748.949,Mansfield
"4020",416713.820,5896278.851,Mansfield
"4021",439391.564,5886680.763,Mansfield
"4022",453174.259,5868166.650,Mansfield
"4023",421695.424,5891780.608,Mansfield
"4024",426448.598,5886274.278,Mansfield
"4025",448692.658,5886335.280,Mansfield
"4026",433024.738,5903269.593,Mansfield
"4027",433406.860,5851607.354,Mansfield
"4028",406088.843,5899535.288,Mansfield
"4029",399441.438,5904164.148,Mansfield
"4030",430506.148,5844961.941,Mansfield
"4031",398672.264,5914149.028,Mansfield
"4032",450614.593,5898441.264,Mansfield
"4033",419570.670,5867829.973,Mansfield
"4034",449845.055,5883440.148,Mansfield
"4035",409626.755,5906632.924,Mansfield
"4036",426383.483,5860164.675,Mansfield
"4037",437679.654,5882523.715,Mansfield
"4038",431433.169,5872681.166,Mansfield
"4039",434168.814,5864172.631,Mansfield
"4040",413270.090,5879260.473,Mansfield
"4041",432811.130,5913806.097,Mansfield
"4042",428909.366,5881902.661,Mansfield
"4043",406815.864,5888086.945,Mansfield
"4044",441022.411,5848152.703,Mansfield
"4045",458691.929,5880707.285,Mansfield
"4046",436455.057,5897180.397,Mansfield
"4047",392719.540,5902788.752,Mansfield
"4048",461356.863,5887749.762,Mansfield
"4049",422291.398,5861953.136,Mansfield
"4050",415298.111,5884525.077,Mansfield
"4051",402661.391,5886328.938,Mansfield
"4052",438746.881,5879726.295,Mansfield
"4053",429377.287,5895776.712,Mansfield
"4054",453496.429,5884915.251,Mansfield
"4055",421898.921,5892937.720,Mansfield
"4056",414739.210,5888225.117,Mansfield
"4057",433730.385,5906513.003,Mansfield
"4058",427514.924,5898539.757,Mansfield
"4059",411660.382,5883530.846,Mansfield
"4060",436303.085,5858576.664,Mansfield
"4061",450469.248,5856520.028,Mansfield
"4062",433781.180,5842567.518,Mansfield
"4063",454233.808,5857705.776,Mansfield
"4064",411137.431,5891045.961,Mansfield
"4065",417550.792,5882112.657,Mansfield
"4066",425460.884,5853516.484,Mansfield
"4067",462888.206,5880806.209,Mansfield
"4068",404765.350,5902318.699,Mansfield
"4069",404478.334,5892469.736,Mansfield
"4070",462246.003,5873556.255,Mansfield
"4071",435611.898,5866553.332,Mansfield
"4072",402837.843,5882525.120,Mansfield
"4073",412985.006,5906900.040,Mansfield
"4074",436955.159,5866230.046,Mansfield
"4075",437231.569,5906815.726,Mansfield
"4076",454071.441,5898310.419,Mansfield
"4077",454242.895,5865848.518,Mansfield
"4078",395457.932,5896097.340,Mansfield
"4079",442435.252,5890050.167,Mansfield
"4080",383044.968,5910619.700,Mansfield
"4081",441070.835,5897560.552,Mansfield
"4082",453509.409,5885230.432,Mansfield
"4083",410001.812,5894923.442,Mansfield
"4084",417873.031,5903330.211,Mansfield
"4085",396557.750,5913633.194,Mansfield
"4086",435608.954,5885629.039,Mansfield
"4087",424048.315,5869427.879,Mansfield
"4088",441383.618,5842029.483,Mansfield
"4089",445322.900,5843871.954,Mansfield
"4090",380512.891,5908106.501,Mansfield
"4091",396661.003,5893062.676,Mansfield
"4092",410968.526,5894563.650,Mansfield
"4093",439602.255,5890123.760,Mansfield
"4094",449786.886,5872717.090,Mansfield
"4095",441245.954,5848101.343,Mansfield
"4096",447388.743,5899937.368,Mansfield
"4097",443269.691,5852658.145,Mansfield
"4098",440358.830,5860064.513,Mansfield
"4099",424932.704,5884036.520,Mansfield
"4100",312460.061,5813941.639,Maribyrnong
"4101",315361.300,5814109.385,Maribyrnong
"4102",313175.630,5817251.474,Maribyrnong
"4103",314748.505,5815779.098,Maribyrnong
"4104",312399.103,5814314.807,Maribyrnong
"4105",310930.467,5816295.771,Maribyrnong
"4106",311413.905,5812742.556,Maribyrnong
"4107",313937.712,5811854.396,Maribyrnong
"4108",315537.876,5812981.209,Maribyrnong
"4109",314616.421,5813769.483,Maribyrnong
"4110",313550.200,5816476.715,Maribyrnong
"4111",314393.704,5815971.126,Maribyrnong
"4112",309895.015,5814353.926,Maribyrnong
"4113",311094.873,5815079.499,Maribyrnong
"4114",312793.754,5814425.299,Maribyrnong
"4115",313333.950,5816333.309,Maribyrnong
"4116",314471.876,5816038.048,Maribyrnong
"4117",314467.611,5816846.439,Maribyrnong
"4118",313796.345,5813365.831,Maribyrnong
"4119",313467.057,5813938.510,Maribyrnong
"4120",310475.623,5813512.165,Maribyrnong
"4121",314953.917,5817811.859,Maribyrnong
"4122",314927.724,5815844.912,Maribyrnong
"4123",311468.041,5813066.672,Maribyrnong
"4124",313227.350,5818049.347,Maribyrnong
"4125",313504.687,5811929.742,Maribyrnong
"4126",314901.501,5818110.577,Maribyrnong
"4127",311438.138,5815334.008,Maribyrnong
"4128",313166.761,5813453.595,Maribyrnong
"4129",315190.820,5812870.943,Maribyrnong
"4130",311226.948,5814292.372,Maribyrnong
"4131",315329.931,5813149.939,Maribyrnong
"4132",314847.162,5815406.835,Maribyrnong
"4133",311454.431,5813450.581,Maribyrnong
"4134",313526.754,5818507.213,Maribyrnong
"4135",310606.423,5815701.599,Maribyrnong
"4136",313719.642,5817219.874,Maribyrnong
"4137",312266.426,5816483.687,Maribyrnong
"4138",312793.883,5812131.203,Maribyrnong
"4139",314975.281,5817688.921,Maribyrnong
"4140",313870.342,5813689.591,Maribyrnong
"4141",313128.292,5815515.760,Maribyrnong
"4142",310820.387,5813614.775,Maribyrnong
"4143",314483.320,5814965.893,Maribyrnong
"4144",314138.038,5817525.676,Maribyrnong
"4145",315925.397,5814845.021,Maribyrnong
"4146",314533.559,5811497.309,Maribyrnong
"4147",313992.212,5812026.614,Maribyrnong
"4148",310662.083,5813305.538,Maribyrnong
"4149",313217.650,5812797.343,Maribyrnong
"4150",311092.958,5813095.619,Maribyrnong
"4151",312970.920,5814733.135,Maribyrnong
"4152",315239.319,5813753.068,Maribyrnong
"4153",311697.096,5812807.492,Maribyrnong
"4154",311579.872,5812896.720,Maribyrnong
"4155",313585.912,5816143.436,Maribyrnong
"4156",314971.283,5812975.179,Maribyrnong
"4157",315507.481,5812463.859,Maribyrnong
"4158",312175.563,5816916.835,Maribyrnong
"4159",314014.965,5813970.314,Maribyrnong
"4160",313152.772,5814910.150,Maribyrnong
"4161",313267.268,5813216.536,Maribyrnong
"4162",313696.101,5817016.496,Maribyrnong
"4163",314662.403,5816606.387,Maribyrnong
"4164",314355.896,5816120.952,Maribyrnong
"4165",312757.123,5814906.589,Maribyrnong
"4166",314455.485,5811776.315,Maribyrnong
"4167",314394.418,5815760.539,Maribyrnong
"4168",311521.267,5813699.489,Maribyrnong
"4169",310507.630,5814807.127,Maribyrnong
"4170",311222.844,5812638.306,Maribyrnong
"4171",313509.745,5814053.341,Maribyrnong
"4172",313078.043,5812668.636,Maribyrnong
"4173",312930.669,5814448.898,Maribyrnong
"4174",315057.090,5813379.758,Maribyrnong
"4175",313862.416,5814393.604,Maribyrnong
"4176",311681.179,5815422.851,Maribyrnong
"4177",314016.703,5815281.588,Maribyrnong
"4178",311991.961,5816510.383,Maribyrnong
"4179",313520.203,5812188.074,Maribyrnong
"4180",314049.468,5815644.236,Maribyrnong
"4181",313409.031,5818834.478,Maribyrnong
"4182",314971.482,5813541.506,Maribyrnong
"4183",312864.598,5812685.472,Maribyrnong
"4184",312678.434,5816676.853,Maribyrnong
"4185",314014.127,5817597.588,Maribyrnong
"4186",315134.870,5811874.681,Maribyrnong
"4187",311476.063,5815750.176,Maribyrnong
"4188",313156.829,5815941.359,Maribyrnong
"4189",313748.409,5817919.039,Maribyrnong
"4190",314686.117,5816660.304,Maribyrnong
"4191",314461.460,5816095.956,Maribyrnong
"4192",312239.311,5813803.612,Maribyrnong
"4193",310532.578,5813513.563,Maribyrnong
"4194",312809.541,5812687.355,Maribyrnong
"4195",314311.388,5814945.307,Maribyrnong
"4196",310786.239,5815695.330,Maribyrnong
"4197",310877.378,5813201.795,Maribyrnong
"4198",313916.666,5815567.153,Maribyrnong
"4199",314273.618,5813658.351,Maribyrnong
"4200",347310.920,5812792.886,Maroondah
"4201",344852.511,5810610.913,Maroondah
"4202",343919.929,5812474.667,Maroondah
"4203",346727.327,5816055.362,Maroondah
"4204",350055.570,5816505.212,Maroondah
"4205",343020.177,5811390.231,Maroondah
"4206",350204.008,5816612.214,Maroondah
"4207",343749.250,5813121.336,Maroondah
"4208",350768.971,5812737.712,Maroondah
"4209",343423.449,5811641.880,Maroondah
"4210",350641.463,5813420.284,Maroondah
"4211",347119.104,5814700.558,Maroondah
"4212",343865.379,5815275.711,Maroondah
"4213",350697.411,5813095.199,Maroondah
"4214",346599.584,5816727.648,Maroondah
"4215",347374.797,5815873.321,Maroondah
"4216",345844.747,5813718.535,Maroondah
"4217",349477.714,5812017.978,Maroondah
"4218",350879.593,5816877.510,Maroondah
"4219",343471.557,5812834.545,Maroondah
"4220",342802.033,5811119.157,Maroondah
"4221",346319.760,5812576.231,Maroondah
"4222",346804.009,5817501.975,Maroondah
"4223",348560.866,5813709.218,Maroondah
"4224",350941.590,5814563.398,Maroondah
"4225",350388.248,5815749.015,Maroondah
"4226",347722.193,5816556.343,Maroondah
"4227",350053.926,5813917.463,Maroondah
"4228",347525.091,5818616.982,Maroondah
"4229",342850.986,5813083.734,Maroondah
"4230",347631.705,5816695.733,Maroondah
"4231",346185.359,5816302.260,Maroondah
"4232",351264.222,5810939.048,Maroondah
"4233",343977.912,5813105.826,Maroondah
"4234",347900.569,5816640.495,Maroondah
"4235",349987.371,5817543.652,Maroondah
"4236",346300.532,5817442.362,Maroondah
"4237",350759.412,5812331.445,Maroondah
"4238",350574.949,5815976.910,Maroondah
"4239",351382.164,5811382.492,Maroondah
"4240",343052.969,5813894.693,Maroondah
"4241",349611.470,5818313.483,Maroondah
"4242",344757.057,5813754.523,Maroondah
"4243",349864.009,5818158.466,Maroondah
"4244",349420.117,5818885.580,Maroondah
"4245",349123.923,5811964.104,Maroondah
"4246",346649.140,5817395.234,Maroondah
"4247",350703.649,5816957.735,Maroondah
"4248",344323.160,5811007.265,Maroondah
"4249",343851.142,5814024.583,Maroondah
"4250",351463.392,5812689.121,Maroondah
"4251",351417.257,5810698.150,Maroondah
"4252",350084.256,5816888.194,Maroondah
"4253",344954.012,5811724.436,Maroondah
"4254",351680.310,5810757.464,Maroondah
"4255",343013.617,5812641.657,Maroondah
"4256",347231.030,5818389.170,Maroondah
"4257",347939.146,5816279.232,Maroondah
"4258",344917.270,5811736.235,Maroondah
"4259",350568.967,5816577.522,Maroondah
"4260",345040.465,5814096.493,Maroondah
"4261",349281.413,5817908.037,Maroondah
"4262",351395.842,5810773.416,Maroondah
"4263",343615.508,5811440.374,Maroondah
"4264",349434.460,5818540.742,Maroondah
"4265",348845.067,5815568.910,Maroondah
"4266",347471.035,5811259.396,Maroondah
"4267",350507.062,5814830.531,Maroondah
"4268",346264.974,5811502.712,Maroondah
"4269",345798.434,5810977.157,Maroondah
"4270",350133.590,5815778.520,Maroondah
"4271",349618.222,5812307.518,Maroondah
"4272",347334.855,5816976.479,Maroondah
"4273",348443.207,5812763.323,Maroondah
"4274",345519.456,5814513.807,Maroondah
"4275",346638.837,5814403.536,Maroondah
"4276",349573.144,5817489.249,Maroondah
"4277",343606.765,5815741.031,Maroondah
"4278",342964.364,5811353.453,Maroondah
"4279",347708.738,5816676.816,Maroondah
"4280",346678.857,5812476.405,Maroondah
"4281",350124.989,5816109.029,Maroondah
"4282",343505.885,5812075.258,Maroondah
"4283",350774.200,5811899.946,Maroondah
"4284",345512.650,5811540.231,Maroondah
"4285",348689.710,5813293.201,Maroondah
"4286",350841.317,5811348.248,Maroondah
"4287",345134.544,5817009.854,Maroondah
"4288",350120.439,5814272.171,Maroondah
"4289",349133.643,5813197.872,Maroondah
"4290",348219.479,5815344.982,Maroondah
"4291",350030.659,5816961.917,Maroondah
"4292",347695.851,5816205.757,Maroondah
"4293",344724.116,5811919.054,Maroondah
"4294",346051.356,5816201.323,Maroondah
"4295",348653.083,5812482.341,Maroondah
"4296",347874.834,5815956.497,Maroondah
"4297",344106.414,5811402.062,Maroondah
"4298",350694.523,5816024.178,Maroondah
"4299",347110.677,5815395.190,Maroondah
"4300",320130.654,5811737.069,Melbourne
"4301",315770.007,5815662.609,Melbourne
"4302",320720.955,5814834.834,Melbourne
"4303",318992.706,5814784.501,Melbourne
"4304",316058.653,5815550.509,Melbourne
"4305",320586.747,5813594.410,Melbourne
"4306",320329.979,5816603.455,Melbourne
"4307",320350.777,5812594.527,Melbourne
"4308",320738.909,5811331.777,Melbourne
"4309",316793.797,5811336.695,Melbourne
"4310",318369.656,5814254.844,Melbourne
"4311",321283.398,5812241.418,Melbourne
"4312",316101.908,5812978.423,Melbourne
"4313",316279.076,5816216.120,Melbourne
"4314",317117.437,5811467.952,Melbourne
"4315",316660.541,5815102.246,Melbourne
"4316",317880.144,5815352.943,Melbourne
"4317",316420.394,5809999.259,Melbourne
"4318",318756.273,5813996.061,Melbourne
"4319",322240.190,5812140.348,Melbourne
"4320",319897.871,5814428.126,Melbourne
"4321",317374.298,5813321.287,Melbourne
"4322",319791.123,5811968.553,Melbourne
"4323",315795.392,5815761.110,Melbourne
"4324",319043.739,5816209.517,Melbourne
"4325",315751.418,5813351.990,Melbourne
"4326",322907.220,5810860.692,Melbourne
"4327",320218.210,5813327.693,Melbourne
"4328",322734.185,5810241.146,Melbourne
"4329",318601.772,5816634.378,Melbourne
"4330",322447.643,5810238.063,Melbourne
"4331",320511.965,5812942.379,Melbourne
"4332",316746.137,5813003.245,Melbourne
"4333",316531.217,5812787.504,Melbourne
"4334",316404.616,5811127.470,Melbourne
"4335",319146.851,5812282.966,Melbourne
"4336",321271.251,5811562.891,Melbourne
"4337",317129.275,5814430.704,Melbourne
"4338",321255.479,5811136.205,Melbourne
"4339",319298.926,5815345.315,Melbourne
"4340",321324.393,5811849.343,Melbourne
"4341",318667.232,5816621.657,Melbourne
"4342",316573.176,5811602.271,Melbourne
"4343",321538.038,5814609.110,Melbourne
"4344",322022.819,5811481.238,Melbourne
"4345",319093.833,5816675.256,Melbourne
"4346",322637.884,5811673.085,Melbourne
"4347",319216.606,5815728.669,Melbourne
"4348",316357.663,5814284.618,Melbourne
"4349",322088.671,5811887.126,Melbourne
"4350",322393.823,5812054.926,Melbourne
"4351",318965.567,5816122.692,Melbourne
"4352",316377.455,5809401.573,Melbourne
"4353",322564.531,5811803.266,Melbourne
"4354",317272.293,5815327.726,Melbourne
"4355",320295.004,5814333.978,Melbourne
"4356",315418.504,5811285.833,Melbourne
"4357",320155.120,5816765.203,Melbourne
"4358",318029.492,5813409.783,Melbourne
"4359",319664.078,5816026.513,Melbourne
"4360",321213.228,5813746.116,Melbourne
"4361",317248.387,5811938.989,Melbourne
"4362",320461.932,5813324.263,Melbourne
"4363",319438.678,5813973.162,Melbourne
"4364",315756.358,5810087.795,Melbourne
"4365",321923.104,5813087.204,Melbourne
"4366",318347.810,5813054.340,Melbourne
"4367",318124.052,5811534.479,Melbourne
"4368",319515.080,5812915.967,Melbourne
"4369",319348.046,5814556.908,Melbourne
"4370",317895.350,5812983.018,Melbourne
"4371",320289.305,5813590.292,Melbourne
"4372",322274.720,5810681.967,Melbourne
"4373",319656.618,5816453.508,Melbourne
"4374",318035.956,5813740.055,Melbourne
"4375",320869.655,5815345.312,Melbourne
"4376",315179.943,5810396.259,Melbourne
"4377",319930.069,5816853.032,Melbourne
"4378",320435.069,5815623.338,Melbourne
"4379",315949.784,5810141.325,Melbourne
"4380",317598.823,5815118.310,Melbourne
"4381",316480.214,5816315.809,Melbourne
"4382",318930.032,5813344.699,Melbourne
"4383",321412.797,5813976.786,Melbourne
"4384",320622.183,5813348.208,Melbourne
"4385",316636.217,5816061.076,Melbourne
"4386",320139.166,5814456.548,Melbourne
"4387",322605.452,5810320.218,Melbourne
"4388",319247.830,5816400.774,Melbourne
"4389",320283.127,5811582.021,Melbourne
